source_url	status	bytes	content_type	local_path	found_on
https://cdn.prod.website-files.com/69e1cc2c4bb2c432ebac4f2b/69eeb0b5259a41220b939ba8_ahstep.ru.svg	200	9856	image/svg+xml	69eeb0b5259a41220b939ba8_ahstep.ru.svg	https://stanzza.design/awards
https://cdn.prod.website-files.com/69e1cc2c4bb2c432ebac4f2b/69eeb0b556976a283ce15fc4_elis.svg	200	4198	image/svg+xml	69eeb0b556976a283ce15fc4_elis.svg	https://stanzza.design/awards
https://cdn.prod.website-files.com/69e1cc2c4bb2c432ebac4f2b/69eeb0b59234e119f17ef589_muller-mena.com.svg	200	15097	image/svg+xml	69eeb0b59234e119f17ef589_muller-mena.com.svg	https://stanzza.design/awards
https://cdn.prod.website-files.com/69e1cc2c4bb2c432ebac4f2b/69eeb0b671a8a48195f5c73e_mediamarkt.webp	200	22200	image/webp	69eeb0b671a8a48195f5c73e_mediamarkt.webp	https://stanzza.design/awards
https://cdn.prod.website-files.com/69e1cc2c4bb2c432ebac4f2b/69eeb0b541c08e6683c9492c_diabakery.svg	200	2101	image/svg+xml	69eeb0b541c08e6683c9492c_diabakery.svg	https://stanzza.design/awards
https://cdn.prod.website-files.com/69e1cc2c4bb2c432ebac4f2b/69f0adc6a103e937f375540e_96.svg	200	2214	image/svg+xml	69f0adc6a103e937f375540e_96.svg	https://stanzza.design/awards
https://cdn.prod.website-files.com/69e1cc2c4bb2c432ebac4f2b/69eeb0b5ef6ebe73c7bedc9e_Dose.webp	200	11832	image/webp	69eeb0b5ef6ebe73c7bedc9e_Dose.webp	https://stanzza.design/awards
https://cdn.prod.website-files.com/69e1cc2c4bb2c432ebac4f2b/69eeb0b5618888318db8ee82_kaldi.webp	200	3908	image/webp	69eeb0b5618888318db8ee82_kaldi.webp	https://stanzza.design/awards
https://cdn.prod.website-files.com/69e1cc2c4bb2c432ebac4f2b/69eeb0b571a8a48195f5c739_y.svg	200	2511	image/svg+xml	69eeb0b571a8a48195f5c739_y.svg	https://stanzza.design/awards
https://cdn.prod.website-files.com/69e1cc2c4bb2c432ebac4f2b/69eeb0b568a962c4eb7cd804_Baron.webp	200	17360	image/webp	69eeb0b568a962c4eb7cd804_Baron.webp	https://stanzza.design/awards
https://cdn.prod.website-files.com/69e1cc2c4bb2c432ebac4f2b/69eeb0b591900fe5ef8dac86_jazean.svg	200	5509	image/svg+xml	69eeb0b591900fe5ef8dac86_jazean.svg	https://stanzza.design/awards
https://cdn.prod.website-files.com/69e1cc2c4bb2c432ebac4f2b/69eeb0b5d535bb6852e9e526_mango.svg	200	4977	image/svg+xml	69eeb0b5d535bb6852e9e526_mango.svg	https://stanzza.design/awards
https://cdn.prod.website-files.com/69ee72eb1c52062dd6b93785/6a7aed83a98c59ca55c2cc84_ATELIER-14.avif	200	48638	image/avif	6a7aed83a98c59ca55c2cc84_ATELIER-14.avif	https://stanzza.design/awards
https://cdn.prod.website-files.com/69ee72eb1c52062dd6b93785/6a7aed92f5decdf648d0e02b_ignant_architecture_barcelona_pavilion_ludwig_mies_van_der_rohe.avif	200	227803	image/avif	6a7aed92f5decdf648d0e02b_ignant_architecture_barcelona_pavilion_ludwig_mies_van_der_rohe.avif	https://stanzza.design/awards
https://cdn.prod.website-files.com/69ee72eb1c52062dd6b93785/6a7aeda0d03b604d758c8f29_cotton%2Bhouse%2Bhotel%2Bbarcelona.avif	200	103943	image/avif	6a7aeda0d03b604d758c8f29_cotton_2Bhouse_2Bhotel_2Bbarcelona.avif	https://stanzza.design/awards
https://cdn.prod.website-files.com/69e1cc2c4bb2c432ebac4f2b/69ee70ea3661a77a4c258807_teamleader.webp	200	91526	image/webp	69ee70ea3661a77a4c258807_teamleader.webp	https://stanzza.design/awards
https://cdn.prod.website-files.com/69e1cc2c4bb2c432ebac4f2b/69f0d2d45e19ec2b4afb087e_back.svg	200	7991	image/svg+xml	69f0d2d45e19ec2b4afb087e_back.svg	https://stanzza.design/awards
https://cdn.prod.website-files.com/69e1cc2c4bb2c432ebac4f2b/69ee7924b8fa1fe493daa4b2_main.avif	200	64061	image/avif	69ee7924b8fa1fe493daa4b2_main.avif	https://stanzza.design/awards
https://futuria-webm-video.b-cdn.net/stanza/writer.mov	200	3084356	video/quicktime	writer.mov	https://stanzza.design/awards
https://futuria-webm-video.b-cdn.net/stanza/stanzza.webm	200	22329	video/webm	stanzza.webm	https://stanzza.design/awards
https://futuria-webm-video.b-cdn.net/stanza/1_1.mp4	200	454263	video/mp4	1_1.mp4	https://stanzza.design/awards
https://futuria-webm-video.b-cdn.net/stanza/3_1.mp4	200	462909	video/mp4	3_1.mp4	https://stanzza.design/awards
https://futuria-webm-video.b-cdn.net/stanza/5_1.mp4	200	470376	video/mp4	5_1.mp4	https://stanzza.design/awards
https://futuria-webm-video.b-cdn.net/stanza/4_1.mp4	200	466012	video/mp4	4_1.mp4	https://stanzza.design/awards
https://futuria-webm-video.b-cdn.net/stanza/2_1.mp4	200	462546	video/mp4	2_1.mp4	https://stanzza.design/awards
https://futuria-webm-video.b-cdn.net/stanza/4_2.mp4	200	443265	video/mp4	4_2.mp4	https://stanzza.design/awards
https://futuria-webm-video.b-cdn.net/stanza/3_2.mp4	200	449721	video/mp4	3_2.mp4	https://stanzza.design/awards
https://futuria-webm-video.b-cdn.net/stanza/2_2.mp4	200	453937	video/mp4	2_2.mp4	https://stanzza.design/awards
https://futuria-webm-video.b-cdn.net/stanza/output_h264.mp4	200	804959	video/mp4	output_h264.mp4	https://stanzza.design/awards
https://cdn.prod.website-files.com/69e1cc2c4bb2c432ebac4f2b/css/stanza-dev.webflow.shared.fbf8e04ed.min.css	200	164562	text/css	stanza-dev.webflow.shared.fbf8e04ed.min.css	https://stanzza.design/awards
https://cdn.jsdelivr.net/npm/swiper@11/swiper-bundle.min.css	200	18454	text/css	swiper-bundle.min.css	https://stanzza.design/awards
https://cdn.prod.website-files.com/69e1cc2c4bb2c432ebac4f2b/6a551ca26bf4b720d62c4e66_InstrumentSerif-Regular.woff2	200	27212	font/woff2	6a551ca26bf4b720d62c4e66_InstrumentSerif-Regular.woff2	https://cdn.prod.website-files.com/69e1cc2c4bb2c432ebac4f2b/css/stanza-dev.webflow.shared.fbf8e04ed.min.css
https://cdn.prod.website-files.com/69e1cc2c4bb2c432ebac4f2b/69e8c6df1d0466ba9b9dfff3_ofont.ru_Helios-Cond.woff	200	25128	font/woff	69e8c6df1d0466ba9b9dfff3_ofont.ru_Helios-Cond.woff	https://cdn.prod.website-files.com/69e1cc2c4bb2c432ebac4f2b/css/stanza-dev.webflow.shared.fbf8e04ed.min.css
https://cdn.prod.website-files.com/69e1cc2c4bb2c432ebac4f2b/69e8c695d59e1682e82b8783_helioscond_bold.woff	200	14084	font/woff	69e8c695d59e1682e82b8783_helioscond_bold.woff	https://cdn.prod.website-files.com/69e1cc2c4bb2c432ebac4f2b/css/stanza-dev.webflow.shared.fbf8e04ed.min.css
https://cdn.prod.website-files.com/69e1cc2c4bb2c432ebac4f2b/69ee5af3ecbac4553e64ffe1_katherine_plus.woff	200	76060	font/woff	69ee5af3ecbac4553e64ffe1_katherine_plus.woff	https://cdn.prod.website-files.com/69e1cc2c4bb2c432ebac4f2b/css/stanza-dev.webflow.shared.fbf8e04ed.min.css
https://d3e54v103j8qbb.cloudfront.net/static/custom-checkbox-checkmark.589d534424.svg	200	167	image/svg+xml	custom-checkbox-checkmark.589d534424.svg	https://cdn.prod.website-files.com/69e1cc2c4bb2c432ebac4f2b/css/stanza-dev.webflow.shared.fbf8e04ed.min.css
https://cdn.prod.website-files.com/69e1cc2c4bb2c432ebac4f2b/6a7ecdb85d2730d0ebbecd11_d7956f305b36e21a4a1b7d821258e330_cursor.svg	200	129076	image/svg+xml	6a7ecdb85d2730d0ebbecd11_d7956f305b36e21a4a1b7d821258e330_cursor.svg	https://cdn.prod.website-files.com/69e1cc2c4bb2c432ebac4f2b/css/stanza-dev.webflow.shared.fbf8e04ed.min.css
https://cdn.prod.website-files.com/69e1cc2c4bb2c432ebac4f2b/69ee36edf5e087d032a46572_OG.avif	200	33454	image/avif	69ee36edf5e087d032a46572_OG.avif	https://cdn.prod.website-files.com/69e1cc2c4bb2c432ebac4f2b/css/stanza-dev.webflow.shared.fbf8e04ed.min.css
